month,day,temp,RH,wind,rain,class
11,2,6.6,79.0,2.0,0.0,0
1,1,1.4,73.0,0.0,0.0,0
1,5,2.8,86.0,0.0,2.0,0
4,4,12.2,58.0,2.0,0.0,0
3,5,3.4,93.0,11.0,4.0,0
12,6,7.9,55.0,1.0,0.0,0
7,6,32.6,24.0,2.0,0.0,0
3,6,17.0,49.0,5.0,0.0,0
12,3,7.5,85.0,1.0,0.0,0
1,3,4.2,88.0,1.0,0.0,0
5,2,14.8,59.0,1.0,0.0,0
6,1,32.8,33.0,2.0,0.0,0
10,4,9.3,64.0,1.0,0.0,0
1,1,7.9,95.0,0.0,0.0,0
8,3,25.3,52.0,5.0,0.0,0
5,6,10.5,98.0,1.0,0.0,0
6,7,10.6,88.0,0.0,0.0,0
6,7,24.5,46.0,2.0,0.0,0
12,5,8.4,83.0,3.0,0.0,0
7,2,19.7,63.0,2.0,0.0,0
6,5,11.2,66.0,4.0,0.0,0
8,5,26.7,23.0,2.0,0.0,0
5,2,15.6,47.0,3.0,0.0,0
3,5,2.4,81.0,1.0,0.0,0
5,3,16.5,51.0,0.0,0.0,0
9,7,22.0,40.0,1.0,0.0,0
8,1,29.4,29.0,2.0,0.0,0
8,4,21.4,38.0,2.0,0.0,0
12,4,-0.4,93.0,1.0,0.0,0
11,3,9.7,91.0,0.0,0.0,0
12,7,8.4,86.0,1.0,0.0,0
9,1,18.7,50.0,3.0,0.0,0
3,5,10.0,94.0,6.0,0.4,0
8,1,17.8,51.0,0.0,0.0,0
12,1,4.4,88.0,1.0,0.0,0
6,3,28.4,37.0,8.0,0.0,0
6,5,18.4,36.0,8.0,0.0,0
12,1,9.8,88.0,2.0,0.0,0
3,3,8.5,93.0,1.0,0.7,0
9,5,14.7,80.0,1.0,0.0,0
4,7,23.7,23.0,3.0,0.0,0
8,7,18.1,54.0,2.0,0.0,0
3,6,5.3,95.0,0.0,1.0,0
6,1,22.1,52.0,2.0,0.0,0
3,5,12.3,55.0,4.0,0.0,0
3,3,10.0,46.0,10.0,0.0,0
2,2,12.2,61.0,2.0,0.0,0
12,6,9.8,90.0,3.0,0.0,0
11,5,11.5,91.0,4.0,0.8,0
1,7,-0.1,94.0,1.0,0.0,0
8,5,18.9,53.0,2.0,0.0,0
9,5,18.3,58.0,3.0,0.0,0
6,2,20.1,78.0,4.0,0.0,0
8,7,17.7,80.0,2.0,0.0,0
4,1,6.5,65.0,6.0,0.0,0
5,1,19.3,56.0,1.0,0.0,0
8,4,30.9,33.0,5.0,0.0,0
4,7,1.3,91.0,0.0,0.0,0
1,7,-1.3,70.0,1.0,0.0,0
4,7,3.3,87.0,1.0,0.0,0
11,2,7.1,68.0,2.0,0.0,0
9,6,25.9,34.0,4.0,0.0,0
12,7,-1.0,83.0,0.0,0.0,0
11,5,8.8,88.0,1.0,0.0,0
2,4,7.2,56.0,2.0,0.0,0
8,3,19.5,40.0,4.0,0.0,0
7,1,18.6,61.0,2.0,0.0,0
9,2,30.6,30.0,1.0,0.0,0
10,7,13.8,35.0,1.0,0.0,0
12,3,7.5,71.0,4.0,0.0,0
3,3,1.7,89.0,1.0,0.0,0
9,6,18.2,45.0,6.0,0.0,0
4,4,2.9,60.0,1.0,0.0,0
6,4,22.3,59.0,2.0,0.0,0
5,3,5.6,99.0,0.0,0.0,0
12,4,4.8,94.0,1.0,0.0,0
10,1,20.4,41.0,2.0,0.0,0
4,7,7.2,66.0,1.0,0.0,0
8,2,36.2,20.0,2.0,0.0,0
8,4,9.7,60.0,1.0,0.0,0
5,3,20.5,53.0,0.0,0.0,0
6,5,13.0,90.0,2.0,0.0,0
8,2,30.4,23.0,3.0,0.0,0
4,3,12.2,67.0,6.0,0.1,0
7,7,20.8,63.0,4.0,0.0,0
4,5,16.4,41.0,8.0,0.0,0
3,5,5.8,95.0,2.0,0.8,0
6,2,28.6,39.0,3.0,0.2,0
3,1,6.0,84.0,6.0,0.0,0
8,3,23.2,54.0,3.0,0.0,0
8,4,19.0,71.0,0.0,0.0,0
5,6,23.7,57.0,7.0,0.0,0
7,1,32.3,19.0,3.0,0.0,0
2,5,3.1,70.0,1.0,0.0,0
3,3,15.4,54.0,5.0,0.0,0
7,1,18.6,64.0,0.0,0.0,0
3,3,9.3,59.0,4.0,0.0,0
11,3,5.0,77.0,0.0,0.0,0
9,6,16.7,78.0,2.0,0.0,0
6,7,17.5,54.0,5.0,0.0,0
12,3,8.4,85.0,2.0,0.0,0
11,2,1.8,98.0,0.0,0.0,0
12,1,7.3,64.0,2.0,0.0,0
10,4,11.7,92.0,1.0,0.2,0
9,6,8.6,64.0,1.0,0.0,0
10,4,14.7,86.0,3.0,0.0,0
10,2,23.3,22.0,2.0,0.0,0
12,6,6.8,83.0,4.0,0.0,0
12,1,15.1,33.0,2.0,0.0,0
4,3,12.3,44.0,2.0,0.0,0
9,5,14.9,75.0,0.0,0.0,0
7,4,31.9,25.0,2.0,0.0,0
5,2,13.2,76.0,1.0,0.0,0
9,4,10.1,85.0,4.0,0.0,0
5,2,22.6,22.0,2.0,0.0,0
4,7,5.5,96.0,2.0,0.0,0
3,3,18.4,52.0,1.0,0.0,0
9,7,27.6,27.0,2.0,0.0,0
12,7,14.9,62.0,0.0,0.0,0
8,5,22.7,67.0,0.0,0.0,0
6,6,23.4,46.0,2.0,0.0,0
6,3,21.5,62.0,1.0,0.0,0
11,3,6.7,79.0,2.0,0.0,0
5,5,13.5,78.0,2.0,0.3,0
2,6,10.4,67.0,2.0,0.0,0
10,6,10.0,64.0,0.0,0.0,0
9,7,15.8,45.0,1.0,0.0,0
5,5,11.2,60.0,3.0,0.0,0
5,6,9.6,96.0,3.0,1.0,0
12,7,9.1,95.0,3.0,1.0,0
2,5,2.7,93.0,4.0,2.0,0
1,7,13.2,82.0,1.0,0.0,0
1,3,3.4,63.0,0.0,0.0,0
5,6,18.2,50.0,1.0,0.0,0
2,4,5.6,75.0,1.0,0.0,0
6,2,19.7,61.0,1.0,0.0,0
1,6,7.7,89.0,6.0,0.0,0
5,7,10.7,96.0,1.0,0.9,0
6,6,11.1,97.0,1.0,5.0,0
12,7,5.3,71.0,3.0,0.0,0
4,6,7.3,77.0,0.0,0.0,0
3,5,7.4,70.0,3.0,0.0,0
6,1,29.3,32.0,3.0,0.0,0
1,6,10.5,99.0,0.0,1.0,0
5,7,15.9,68.0,2.0,0.0,0
1,7,5.5,90.0,1.0,0.0,0
8,7,13.2,70.0,1.0,0.0,0
10,1,18.4,45.0,3.0,0.0,0
5,2,4.6,90.0,1.0,0.6,0
3,2,7.7,41.0,2.0,0.0,0
9,5,23.1,39.0,2.0,0.0,0
5,1,17.5,60.0,1.0,0.0,0
11,3,5.9,85.0,2.0,0.0,0
8,1,29.5,25.0,0.0,0.0,0
8,4,10.8,56.0,1.0,0.0,0
8,4,20.6,29.0,3.0,0.0,0
1,7,8.3,85.0,2.0,0.0,0
1,1,8.2,96.0,0.0,0.0,0
5,6,21.4,65.0,1.0,0.0,0
4,4,10.2,82.0,1.0,0.0,0
9,2,25.3,29.0,1.0,0.0,0
4,5,18.7,36.0,3.0,0.0,0
12,1,11.1,94.0,2.0,0.3,0
6,4,25.7,32.0,4.0,0.0,0
2,5,9.7,68.0,3.0,0.0,0
11,6,6.9,82.0,0.0,0.0,0
6,5,9.4,77.0,4.0,0.0,0
3,3,-1.2,82.0,1.0,0.0,0
9,1,28.7,37.0,1.0,0.0,0
4,6,8.0,91.0,0.0,0.0,0
3,1,7.3,72.0,0.0,0.0,0
6,1,33.8,24.0,1.0,0.0,0
3,3,9.5,62.0,7.0,0.0,0
12,6,2.5,99.0,0.0,0.0,0
4,3,8.6,56.0,4.0,0.0,0
6,2,12.2,78.0,4.0,0.0,0
2,3,11.1,61.0,4.0,0.0,0
7,1,27.2,31.0,2.0,0.0,0
10,2,11.9,67.0,2.0,0.0,0
4,6,22.9,28.0,3.0,0.0,0
11,7,5.1,74.0,2.0,0.0,0
12,6,5.6,88.0,1.0,0.0,0
4,3,16.7,34.0,4.0,0.0,0
5,6,10.6,82.0,2.0,0.0,0
1,7,-0.9,70.0,0.0,0.0,0
4,7,10.2,69.0,1.0,0.0,0
7,5,27.3,34.0,4.0,0.0,0
9,5,25.5,38.0,1.0,0.0,0
2,7,6.3,95.0,1.0,0.0,0
10,4,24.0,25.0,2.0,0.0,0
12,5,2.9,89.0,0.0,0.0,0
11,2,14.4,52.0,2.0,0.0,0
12,3,12.2,58.0,1.0,0.0,0
10,2,8.0,75.0,2.0,0.0,0
4,2,5.1,95.0,0.0,0.0,0
10,5,14.9,60.0,1.0,0.0,0
1,5,8.3,94.0,5.0,0.0,0
1,5,5.5,65.0,6.0,0.0,0
5,7,16.1,32.0,2.0,0.0,0
1,6,-1.9,89.0,2.0,0.0,0
2,7,4.8,76.0,1.0,0.0,0
12,3,5.5,93.0,3.0,0.0,0
2,6,3.0,73.0,1.0,0.0,0
1,5,7.2,56.0,2.0,0.0,0
7,6,22.6,48.0,4.0,0.0,0
2,3,-0.5,94.0,0.0,0.6,0
6,5,19.3,60.0,3.0,0.0,0
7,3,18.4,55.0,0.0,0.0,0
10,4,17.3,51.0,1.0,0.0,0
10,5,18.1,31.0,1.0,0.0,0
1,7,9.5,53.0,1.0,0.0,0
12,1,13.7,79.0,3.0,0.0,0
11,3,16.3,57.0,1.0,0.0,0
7,2,17.1,82.0,0.0,0.0,0
8,1,16.6,70.0,3.0,0.0,0
6,6,31.3,30.0,3.0,0.0,0
2,2,6.6,81.0,3.0,0.0,0
12,3,-2.5,97.0,0.0,0.0,0
2,3,2.5,81.0,0.0,0.0,0
3,6,19.0,36.0,1.0,0.0,0
11,3,12.9,62.0,3.0,0.0,0
9,2,23.1,38.0,2.0,0.0,0
12,7,9.5,82.0,3.0,0.0,0
8,2,31.7,26.0,2.0,0.0,0
8,6,22.2,48.0,2.0,0.0,0
1,6,8.0,90.0,5.0,1.0,0
6,5,16.1,61.0,2.0,0.0,0
12,2,7.3,95.0,1.0,0.0,0
4,4,22.4,41.0,3.0,0.0,0
6,4,14.0,63.0,5.0,0.5,0
6,3,23.2,44.0,2.0,0.0,0
2,7,8.4,76.0,3.0,0.0,0
7,1,14.6,82.0,1.0,0.0,0
4,6,8.5,89.0,1.0,0.0,0
5,4,8.6,85.0,2.0,0.0,0
4,4,7.1,96.0,1.0,0.1,0
7,7,28.3,43.0,5.0,0.0,0
3,5,1.0,93.0,4.0,0.0,0
6,2,11.6,81.0,3.0,0.0,0
1,3,4.8,97.0,0.0,0.0,0
10,6,17.7,42.0,0.0,0.0,0
12,1,1.3,81.0,1.0,0.0,0
3,3,10.8,75.0,3.0,0.0,0
1,7,7.8,89.0,7.0,6.0,0
3,7,5.3,81.0,4.0,0.0,0
9,5,21.0,43.0,3.0,0.0,0
9,7,23.3,34.0,1.0,0.0,0
5,1,26.8,35.0,1.0,0.0,0
2,7,12.9,21.0,2.0,0.0,0
4,4,11.6,47.0,1.0,0.0,0
1,5,3.7,76.0,3.0,0.0,0
8,5,16.6,54.0,1.0,0.0,0
5,7,18.3,56.0,2.0,0.0,0
11,4,13.7,51.0,4.0,0.0,0
12,1,7.4,61.0,0.0,0.0,0
3,2,3.6,85.0,3.0,4.0,0
3,5,12.4,60.0,4.0,0.0,0
9,7,21.8,37.0,2.0,0.0,0
9,2,23.8,33.0,3.0,0.0,0
10,1,8.9,80.0,1.0,0.0,0
9,5,12.4,78.0,2.0,0.0,0
4,7,8.2,87.0,2.0,0.2,0
4,5,8.7,87.0,1.0,0.0,0
12,6,6.1,82.0,1.0,0.0,0
10,6,8.8,68.0,0.0,0.0,0
3,2,5.6,75.0,2.0,0.0,0
10,3,12.0,98.0,2.0,0.0,0
9,7,19.0,39.0,4.0,0.0,0
1,6,9.5,80.0,3.0,0.0,0
3,7,2.4,87.0,1.0,0.0,0
1,2,2.9,91.0,0.0,0.0,0
1,2,7.3,91.0,1.0,0.0,0
12,5,13.1,57.0,1.0,0.0,0
2,7,10.9,78.0,3.0,0.0,0
12,6,6.4,88.0,1.0,0.0,0
5,2,6.5,64.0,1.0,0.0,0
9,2,17.9,64.0,1.0,0.0,0
1,1,-1.0,94.0,1.0,0.0,0
12,7,9.8,67.0,2.0,0.0,0
12,1,10.4,54.0,1.0,0.0,0
4,2,16.2,45.0,6.0,0.0,0
7,1,17.6,64.0,1.0,0.0,0
4,6,14.2,53.0,5.0,0.0,0
3,4,13.9,48.0,4.0,0.0,0
11,4,3.1,79.0,0.0,0.0,0
10,4,13.3,65.0,0.0,0.0,0
1,6,2.3,78.0,1.0,0.0,0
6,3,29.9,35.0,1.0,0.0,0
5,7,14.7,71.0,3.0,0.0,0
7,5,18.0,72.0,3.0,0.0,0
8,2,13.2,74.0,0.0,0.0,0
9,5,23.8,46.0,1.0,0.0,0
11,3,6.9,76.0,2.0,0.7,0
8,3,25.0,48.0,5.0,0.0,0
3,7,6.8,64.0,4.0,0.0,0
3,3,7.5,75.0,4.0,0.0,0
5,5,11.0,95.0,1.0,1.0,0
10,1,11.2,91.0,3.0,0.0,0
4,2,18.4,54.0,4.0,0.0,0
9,1,11.2,80.0,1.0,0.0,0
10,6,8.9,74.0,2.0,0.0,0
12,4,11.7,53.0,2.0,0.0,0
10,1,15.1,65.0,0.0,0.0,0
6,5,20.6,63.0,2.0,0.0,0
12,3,0.2,92.0,1.0,0.0,0
10,7,8.8,42.0,3.0,0.0,0
5,3,13.6,61.0,3.0,0.0,0
6,3,20.9,74.0,4.0,0.0,0
7,3,28.8,36.0,3.0,0.0,0
4,2,5.3,70.0,2.0,0.0,0
10,6,23.1,53.0,4.0,0.0,0
3,1,0.0,73.0,1.0,0.0,0
10,4,17.5,62.0,2.0,0.0,0
9,1,12.6,76.0,1.0,0.0,0
1,3,1.4,92.0,0.0,0.0,0
9,7,31.3,27.0,2.0,0.0,0
8,5,33.8,28.0,1.0,0.0,0
2,7,1.3,67.0,1.0,0.0,0
12,4,3.1,69.0,2.0,0.0,0
1,6,1.5,85.0,0.0,0.0,0
12,5,11.8,87.0,2.0,0.0,0
5,7,14.7,67.0,0.0,0.0,0
9,3,15.8,79.0,0.0,0.0,0
12,5,4.0,99.0,0.0,0.0,0
4,3,16.9,46.0,3.0,0.0,0
12,5,3.3,95.0,1.0,1.0,0
12,3,11.7,40.0,0.0,0.0,0
12,7,-4.1,91.0,1.0,0.0,0
9,3,16.2,42.0,0.0,0.0,0
6,6,13.9,66.0,1.0,0.0,0
2,2,7.8,60.0,1.0,0.0,0
8,5,22.5,52.0,1.0,0.0,0
4,2,11.8,97.0,2.0,3.0,0
2,4,0.8,81.0,2.0,0.0,0
9,1,22.6,50.0,7.0,0.0,0
1,6,8.7,71.0,3.0,0.0,0
6,3,12.8,83.0,1.0,0.0,0
8,3,13.7,88.0,0.0,0.0,0
3,1,5.9,48.0,11.0,0.0,0
12,3,7.9,89.0,4.0,10.0,0
10,2,23.9,21.0,4.0,0.0,0
9,5,24.1,29.0,0.0,0.0,0
3,3,11.0,75.0,1.0,0.0,0
3,2,8.4,36.0,5.0,0.0,0
7,3,26.3,48.0,2.0,0.0,0
7,3,34.5,22.0,3.0,0.0,0
11,6,10.7,81.0,4.0,0.0,0
9,1,19.9,52.0,1.0,0.0,0
7,6,27.5,24.0,2.0,0.0,0
1,1,8.8,56.0,0.0,0.0,0
4,5,12.0,75.0,3.0,0.0,0
8,4,26.9,41.0,0.0,0.0,0
4,6,6.5,86.0,3.0,1.0,0
10,5,17.2,74.0,0.0,0.0,0
12,1,4.4,90.0,3.0,0.1,0
8,7,23.4,46.0,2.0,0.0,0
1,5,2.9,95.0,1.0,0.0,0
12,5,4.9,99.0,2.0,0.0,0
3,5,8.0,87.0,2.0,3.0,0
12,3,-1.5,88.0,0.0,0.0,0
6,4,11.3,61.0,1.0,0.0,0
3,7,11.4,43.0,4.0,0.0,0
8,2,21.7,51.0,2.0,0.0,0
5,1,14.5,64.0,0.0,0.0,0
2,7,9.1,84.0,4.0,0.0,0
2,4,5.6,83.0,5.0,0.0,0
11,1,6.2,90.0,4.0,0.6,0
5,2,22.0,17.0,2.0,0.0,0
6,5,11.6,81.0,1.0,0.0,0
10,2,8.8,90.0,1.0,0.0,0
1,5,3.9,98.0,0.0,0.0,0
8,3,14.0,89.0,1.0,0.0,0
6,3,24.9,61.0,3.0,0.0,0
12,7,5.1,81.0,3.0,6.0,0
2,7,9.8,81.0,3.0,0.0,0
4,5,9.3,82.0,1.0,0.0,0
3,2,1.7,71.0,1.0,0.0,0
11,4,4.3,78.0,1.0,0.0,0
7,7,19.3,55.0,2.0,0.0,0
12,1,1.4,65.0,0.0,0.0,0
4,6,14.8,41.0,1.0,0.0,0
5,6,15.8,58.0,0.0,0.0,0
6,4,9.0,85.0,4.0,0.0,0
6,4,18.9,67.0,1.0,0.0,0
11,3,15.5,51.0,2.0,0.0,0
11,4,9.7,83.0,2.0,0.0,0
5,6,12.0,84.0,1.0,0.8,0
8,5,15.3,55.0,1.0,0.0,0
11,5,13.0,83.0,5.0,0.0,0
9,4,22.9,44.0,1.0,0.0,0
12,6,6.6,47.0,2.0,0.0,0
1,5,4.8,91.0,2.0,0.3,0
8,5,27.8,28.0,3.0,0.0,0
6,4,28.1,32.0,4.0,0.0,0
11,3,9.1,78.0,2.0,0.0,0
12,5,8.8,84.0,4.0,0.0,0
5,3,15.6,71.0,4.0,0.0,0
6,4,29.4,40.0,1.0,0.0,0
5,4,18.7,45.0,3.0,0.0,0
2,3,10.9,50.0,0.0,0.0,0
12,4,10.5,80.0,3.0,0.0,0
11,7,9.3,53.0,3.0,0.0,0
5,7,11.7,57.0,2.0,0.0,0
6,5,12.7,99.0,3.0,4.0,0
10,7,10.1,93.0,2.0,2.0,0
2,2,0.4,79.0,2.0,0.0,0
10,7,10.0,38.0,0.0,0.0,0
5,3,23.8,36.0,3.0,0.0,0
8,4,30.3,28.0,2.0,0.0,0
8,7,17.2,71.0,2.0,0.0,0
8,6,19.5,72.0,0.0,0.0,0
10,4,11.3,43.0,0.0,0.0,0
6,4,16.1,91.0,6.0,0.7,0
3,5,4.2,88.0,2.0,0.1,0
9,7,9.1,69.0,2.0,0.0,0
6,5,23.2,52.0,3.0,0.0,0
2,5,7.3,61.0,2.0,0.0,0
2,5,8.5,70.0,2.0,0.0,0
3,2,11.6,51.0,3.0,0.0,0
4,6,20.0,42.0,1.0,0.0,0
6,6,15.2,79.0,1.0,0.0,0
2,1,-0.9,72.0,0.0,0.0,0
8,5,21.2,52.0,2.0,0.0,0
9,3,17.1,65.0,3.0,0.0,0
7,5,22.6,47.0,2.0,0.0,0
8,6,20.5,54.0,3.0,0.0,0
1,1,10.5,91.0,5.0,0.0,0
5,7,16.7,84.0,1.0,0.0,0
2,1,7.8,92.0,3.0,0.0,0
5,5,11.5,87.0,3.0,0.2,0
7,2,29.1,35.0,1.0,0.0,0
7,5,25.6,31.0,4.0,0.0,0
7,5,24.8,29.0,6.0,0.0,0
6,1,28.0,34.0,3.0,0.0,0
4,1,24.1,30.0,1.0,0.0,0
5,5,9.4,82.0,2.0,0.0,0
1,3,4.2,97.0,0.0,0.1,0
11,5,13.5,80.0,3.0,0.0,0
11,7,6.6,99.0,1.0,0.4,0
11,1,13.1,62.0,3.0,0.0,0
9,3,7.6,76.0,0.0,0.0,0
11,4,12.1,37.0,3.0,0.0,0
10,7,15.6,50.0,0.0,0.0,0
5,7,22.0,50.0,7.0,0.0,0
6,1,24.0,51.0,2.0,0.0,0
8,3,16.7,46.0,5.0,0.0,0
6,4,14.4,87.0,0.0,0.0,0
2,5,5.9,78.0,0.0,0.0,0
1,4,5.1,93.0,0.0,0.0,0
11,6,10.7,82.0,1.0,0.0,0
10,4,16.5,72.0,4.0,4.0,0
9,7,18.5,70.0,1.0,0.0,0
8,4,32.6,33.0,2.0,0.0,0
6,2,27.0,62.0,3.0,0.0,0
5,4,14.0,48.0,3.0,0.0,0
2,2,16.0,40.0,2.0,0.0,0
10,1,20.1,32.0,2.0,0.0,0
7,4,17.5,75.0,0.0,0.0,0
4,5,11.4,75.0,3.0,0.8,0
7,7,22.5,55.0,1.0,0.0,0
2,2,13.1,51.0,1.0,0.0,0
1,5,9.6,99.0,0.0,0.0,0
3,6,4.5,76.0,2.0,0.0,0
12,1,3.7,61.0,1.0,0.0,0
1,2,5.1,91.0,1.0,0.0,0
7,1,14.4,79.0,1.0,0.0,0
4,3,22.8,45.0,2.0,0.0,0
12,1,5.9,93.0,0.0,0.1,0
4,1,16.3,58.0,0.0,0.0,0
6,2,22.2,58.0,0.0,0.0,0
2,1,6.4,98.0,1.0,2.0,0
2,7,4.3,82.0,4.0,0.0,0
10,6,14.0,52.0,1.0,0.0,0
12,2,7.5,58.0,2.0,0.0,0
1,6,4.7,73.0,1.0,0.0,0
1,4,10.1,80.0,4.0,0.0,0
2,3,18.0,34.0,3.0,0.0,0
2,6,7.1,79.0,4.0,0.0,0
10,3,11.9,98.0,1.0,0.7,0
7,6,14.0,68.0,2.0,0.0,0
4,5,9.2,92.0,1.0,2.0,0
9,2,11.8,80.0,2.0,0.0,0
6,3,28.6,26.0,5.0,0.0,0
2,4,9.1,56.0,2.0,0.0,0
11,4,5.4,97.0,0.0,13.0,0
6,3,11.8,64.0,1.0,0.0,0
11,6,6.4,97.0,4.0,0.0,0
6,3,28.3,34.0,3.0,0.0,0
5,1,10.2,57.0,4.0,0.0,0
8,1,19.0,56.0,1.0,0.0,0
4,4,19.0,37.0,6.0,0.0,0
7,5,14.6,85.0,2.0,0.0,0
2,3,-2.2,93.0,2.0,27.0,0
12,1,2.0,99.0,0.0,0.1,0
2,5,6.1,92.0,2.0,0.4,0
12,6,5.7,69.0,0.0,0.0,0
6,1,16.5,87.0,1.0,0.0,0
3,7,8.1,63.0,4.0,0.0,0
4,5,10.3,93.0,3.0,1.0,0
4,6,7.9,87.0,2.0,2.0,0
10,2,9.7,46.0,0.0,0.0,0
2,4,1.6,61.0,0.0,0.0,0
10,3,14.8,82.0,0.0,0.0,0
1,6,6.0,55.0,3.0,0.0,0
12,6,4.6,98.0,0.0,0.0,0
12,3,4.2,86.0,1.0,0.0,0
1,7,10.8,50.0,3.0,0.0,0
10,5,10.9,84.0,0.0,0.0,0
2,5,6.5,68.0,0.0,0.0,0
1,5,6.2,63.0,4.0,0.0,0
12,5,4.6,98.0,1.0,0.0,0
5,5,15.9,64.0,5.0,0.0,0
8,4,20.3,56.0,1.0,0.0,0
6,4,20.2,71.0,0.0,0.0,0
8,2,15.8,66.0,0.0,0.0,0
9,6,19.1,60.0,1.0,0.0,0
3,4,-1.2,94.0,0.0,0.0,0
6,2,20.7,55.0,4.0,0.0,0
10,2,9.6,88.0,2.0,0.0,0
12,1,4.1,87.0,3.0,0.0,0
12,7,7.3,78.0,3.0,0.0,0
1,4,3.7,76.0,3.0,0.0,0
7,3,16.6,71.0,4.0,0.0,0
1,2,5.9,91.0,1.0,0.0,0
12,6,5.8,94.0,1.0,0.0,0
4,3,14.9,75.0,0.0,0.0,0
5,7,24.0,30.0,3.0,0.0,0
7,3,17.2,70.0,3.0,0.0,0
7,6,19.8,66.0,1.0,0.0,0
10,2,12.6,89.0,1.0,0.0,0
8,2,24.5,41.0,2.0,0.0,0
2,2,9.0,39.0,1.0,0.0,0
7,7,18.2,68.0,2.0,0.0,0
3,4,6.7,80.0,4.0,0.0,0
6,2,20.1,86.0,0.0,0.0,0
1,2,4.6,87.0,1.0,0.0,0
2,2,10.9,50.0,5.0,0.0,0
8,7,17.0,63.0,1.0,0.0,0
5,3,14.3,70.0,0.0,0.0,0
8,1,22.8,44.0,1.0,0.0,0
1,7,12.4,92.0,4.0,3.0,0
1,7,-2.2,97.0,0.0,0.0,0
3,5,2.3,93.0,5.0,0.9,0
5,5,13.2,94.0,1.0,1.0,0
12,7,-3.7,89.0,1.0,0.0,0
5,2,14.5,87.0,0.0,0.0,0
4,4,11.3,68.0,1.0,0.0,0
10,3,18.3,61.0,2.0,0.0,0
6,3,29.1,34.0,1.0,0.0,0
2,3,7.0,91.0,0.0,0.0,0
5,2,19.4,52.0,2.0,0.0,0
2,5,0.6,97.0,0.0,0.0,0
10,2,23.0,24.0,1.0,0.0,0
7,3,24.7,56.0,1.0,0.0,0
5,2,15.9,50.0,3.0,0.0,0
4,2,20.3,36.0,5.0,0.0,0
8,7,23.9,28.0,1.0,0.0,0
8,7,27.9,19.0,1.0,0.0,0
3,6,9.1,89.0,1.0,0.0,0
4,1,8.7,59.0,8.0,0.0,0
11,2,9.1,94.0,6.0,0.1,0
10,3,20.6,32.0,1.0,0.0,0
4,3,6.1,84.0,0.0,0.0,0
7,4,32.6,23.0,3.0,0.0,0
8,1,21.4,44.0,0.0,0.0,0
2,3,12.6,45.0,1.0,0.0,0
4,2,6.4,86.0,1.0,0.0,0
10,1,22.3,52.0,2.0,0.0,0
8,7,14.7,71.0,1.0,0.0,0
8,2,20.5,48.0,1.0,0.0,0
8,3,31.4,30.0,3.0,0.0,0
5,4,10.2,55.0,6.0,0.0,0
3,7,4.5,92.0,5.0,1.0,0
1,2,15.1,39.0,1.0,0.0,0
12,4,11.8,88.0,3.0,0.0,0
6,7,15.1,73.0,2.0,0.0,0
10,1,7.6,99.0,0.0,0.1,0
5,4,21.1,34.0,4.0,0.0,0
10,1,22.9,20.0,2.0,0.0,0
10,1,7.5,99.0,0.0,0.2,0
7,1,15.8,77.0,3.0,0.0,0
8,4,26.9,34.0,2.0,0.0,0
10,2,14.3,62.0,0.0,0.0,0
11,1,4.8,99.0,1.0,0.0,0
6,6,18.5,57.0,4.0,0.0,0
8,2,27.8,36.0,3.0,0.0,0
10,1,8.8,99.0,1.0,3.0,0
9,5,11.8,83.0,1.0,0.0,0
7,1,34.7,19.0,3.0,0.0,0
4,5,13.0,41.0,3.0,0.0,0
12,5,1.8,92.0,0.0,0.0,0
2,7,4.9,63.0,3.0,0.0,0
5,5,18.0,74.0,2.0,0.0,0
5,6,19.9,52.0,2.0,0.0,0
8,3,29.4,35.0,2.0,0.0,0
6,3,18.9,58.0,3.0,0.0,0
3,1,7.8,97.0,3.0,1.0,0
8,5,15.0,60.0,1.0,0.0,0
2,3,9.8,73.0,2.0,0.0,0
9,5,20.9,47.0,3.0,0.0,0
3,7,2.5,79.0,3.0,0.0,0
5,3,25.2,25.0,2.0,0.0,0
6,4,23.4,51.0,3.0,0.0,0
7,3,19.3,68.0,3.0,0.0,0
5,7,21.3,43.0,2.0,0.0,0
9,5,20.1,43.0,2.0,0.0,0
8,6,25.1,32.0,1.0,0.0,0
11,6,9.9,93.0,0.0,0.1,0
11,4,3.7,86.0,5.0,0.0,0
5,1,12.2,79.0,1.0,0.0,0
11,4,0.4,90.0,0.0,0.0,0
4,5,15.8,46.0,2.0,0.0,0
3,1,10.9,41.0,5.0,0.0,0
5,4,10.2,91.0,5.0,5.0,0
3,7,2.8,97.0,0.0,0.6,0
